Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Time,,,,,
2012-03-21,110.31546020507812,110.66163655634101,110.0872851493437,110.55936236399114,122388400
2012-03-22,109.52083587646484,109.79621634959193,109.15892028910373,109.50509676231934,135216700
2012-03-23,109.87483978271484,110.00072862988478,109.00938097061943,109.61521054288109,120521000
2012-03-26,111.41698455810547,111.41698455810547,110.62233346081788,110.66166323366788,120164000
2012-03-27,111.07076263427734,111.59004513794483,110.99995465798311,111.5192371616506,119868500
2012-03-28,110.52001190185547,111.18878590243084,109.86697700864295,111.0156917377036,148562100
2012-03-29,110.3311996459961,110.5357720644166,109.43426244220414,109.86699793645106,164963700
2012-03-30,110.78751373291016,110.97634699994308,110.18955972877073,110.87406081295595,135486800
2012-04-02,111.59793853759766,111.88905808259636,110.43349637387708,110.65379591821814,151741100
2012-04-03,111.14157104492188,111.62938734061665,110.48853613722821,111.44055406433917,155806700
2012-04-04,110.04010772705078,110.41776239126085,109.63097483765843,110.32335172656467,146896000
2012-04-05,109.9850082397461,110.3075939634833,109.56801186727539,109.66243452143217,137439400
2012-04-09,108.74974822998047,110.02433989234511,108.45076519592568,108.60025671295307,127555900
2012-04-10,106.92439270019531,108.84415569468877,106.81424295487628,108.53730911805559,235360300
2012-04-11,107.78986358642578,108.21472345978229,107.59316675506369,108.0180266284202,154133000
2012-04-12,109.19821166992188,109.2847587591506,107.81347024768439,107.89215378531861,154321500
2012-04-13,107.9000244140625,109.22183349939664,107.79773820951353,108.94645310503697,169246700
2012-04-16,107.82920837402344,108.60812016456426,107.4594173602713,108.45076509615151,147825300
2012-04-17,109.42637634277344,109.64667582073918,108.34060605464141,108.4507557936243,147877600
2012-04-18,109.05661010742188,109.42640117336612,108.87565235347806,108.93859679081153,123884200
2012-04-19,108.35636901855469,109.48146931406275,107.84496197612808,109.07234848229098,198666700
2012-04-20,108.5373306274414,109.22970745261394,108.47438618829625,108.83631371202486,143199600
2012-04-23,107.6246109008789,107.71903352426136,106.9558490146081,107.4279141098429,171844900
2012-04-24,108.03378295898438,108.30916336896065,107.63252568098991,107.71907278080327,137484200
2012-04-25,109.51295471191406,109.56016004133323,108.99367207745397,109.08808273629232,150252200
2012-04-26,110.27610778808594,110.40199663389247,109.21394016040266,109.27688458330591,136291600
2012-04-27,110.45708465576172,110.77179481943324,109.99288296244808,110.60657618540381,130725000
2012-04-30,110.0479736328125,110.3154905308785,109.74900251974256,110.23680697166635,115092200
2012-05-01,110.73249053955078,111.45633368693568,109.85915582811637,109.98503271930325,138832200
2012-05-02,110.40203094482422,110.51218071778219,109.72539319510388,110.08730873249797,121081000
2012-05-03,109.56012725830078,110.5042695804479,109.35556689021888,110.41772250060153,143759700
2012-05-04,107.78986358642578,109.59947683604139,107.7269191597393,108.98578368262541,193927300
2012-05-07,107.86853790283203,108.23045331857323,107.36499453779412,107.404324296368,127765900
2012-05-08,107.43582153320312,107.6089157210926,106.15335423350109,107.2233855743528,213377700
2012-05-09,106.79855346679688,107.48305483911692,105.8150689638423,106.29500988150117,220752500
2012-05-10,107.01879119873047,107.67182597201484,106.77488910379444,107.53806159212819,150600000
2012-05-11,106.69625091552734,107.68759882090662,106.30285717452259,106.35006250257528,153032400
2012-05-14,105.51605224609375,106.69623327397247,105.35869717679437,105.67340731539313,163910000
2012-05-15,104.91024780273438,106.06682644807563,104.74502914221425,105.44526957326764,207629300
2012-05-16,104.50898742675781,105.86226291776549,104.48538476165854,105.3823220517055,207265500
2012-05-17,102.95901489257812,104.65847880957242,102.90393400381755,104.5325899256266,247992900
2012-05-18,102.0777816772461,103.54120643587243,101.92829017955202,103.36023672528452,319615900
2012-05-21,103.83233642578125,103.8716781977325,102.24302248125144,102.40825312127745,177861100
2012-05-22,104.01329803466797,104.82368814419493,103.33666035040604,104.09984513400694,197531200
2012-05-23,104.06838989257812,104.217881444057,102.27451528568155,103.26586325093757,204958400
2012-05-24,104.27291107177734,104.51681319324,103.3995767625727,104.35159459727775,167357600
2012-05-25,103.93462371826172,104.52471428742953,103.68284597948023,104.23359477628553,135465600
2012-05-29,105.1934585571289,105.37441627280158,103.20288766846554,104.76859870176234,152883500
2012-05-30,103.6670913696289,105.18559711673433,103.45466744039395,104.29652361704946,162370400
2012-05-31,103.43893432617188,104.20998257109179,102.54986077497236,103.62776761296588,196186000
2012-06-01,100.83466339111328,103.46253009550792,100.83466339111328,101.81814751749643,253240900
2012-06-04,100.78746795654297,101.2910113984088,100.03214679103289,101.01563101385075,202545800
2012-06-05,101.5506591796875,101.70013870657714,100.53569667367961,100.59077155357731,164149400
2012-06-06,103.83233642578125,103.87954174995348,102.22728337138629,102.2587615911166,184202800
2012-06-07,103.89524841308594,105.05969006556138,103.68281251523193,105.01248475613149,184772700
2012-06-08,104.72139739990234,104.74500005913751,103.29730226199042,103.62776350212636,143915400
2012-06-11,103.39175415039062,105.62622789647014,103.28946792782372,105.5632834522309,169756100
2012-06-12,104.57978820800781,104.65059619842123,103.19504659419728,103.69071453251513,181931800
2012-06-13,103.91101837158203,104.92596884194505,103.55695443488922,104.2729338549518,172223900
2012-06-14,105.01253509521484,105.4295315356307,103.84021732558944,104.12346132336486,230615500
2012-06-15,106.08650970458984,106.18140953478171,105.2640163517939,105.4854573339939,169444500
2012-06-18,106.29212951660156,106.55311611600719,105.40636559204553,105.64362723401688,131360900
2012-06-19,107.32023620605469,107.75521379453035,106.26838569851404,106.82990441593283,137382600
2012-06-20,107.14625549316406,107.63659939815206,106.18931677395216,107.3281629089047,206451800
2012-06-21,104.74203491210938,107.3835178974667,104.65503938539989,107.2727974150753,205272200
2012-06-22,105.5487289428711,105.74644496945793,104.88439392214163,105.28774233966105,130029200
2012-06-25,103.85628509521484,104.47315816160581,103.48457798243706,104.43361254091323,146375700
2012-06-26,104.37824249267578,104.69459537917393,103.5478327586076,104.15680150594143,141634000
2012-06-27,105.31938171386719,105.52500205692841,104.37034710858725,104.7262335771135,108088000
2012-06-28,105.0188217163086,105.17700416508723,103.82462146083972,104.62338972961507,169242100
2012-06-29,107.63658905029297,107.77103447446254,106.64800910702293,106.92480425056279,212250900
2012-07-02,107.96086120605469,108.07158170479451,107.17791341769069,107.93713624686967,129524500
2012-07-03,108.672607421875,108.7516865684084,107.82637728735519,107.93709774660194,80450000
2012-07-05,108.18226623535156,108.98104648776805,107.78683429023457,108.2692617459823,126177500
2012-07-06,107.15418243408203,107.37562341911182,106.64802988720984,107.13836177297172,151192100
2012-07-09,107.01972198486328,107.21743798433195,106.52937810019466,107.06717189391546,103780500
2012-07-10,106.08650970458984,107.73941277445,105.72270690947357,107.56542170734593,167884800
2012-07-11,106.10232543945312,106.45030755750538,105.4854524365888,106.14187105607323,141733400
2012-07-12,105.58824157714844,106.1576645863266,104.86856455433747,105.48543746967611,143583200
2012-07-13,107.35980987548828,107.47053037534346,105.8492564314695,105.86507709362864,129642600
2012-07-16,107.10672760009766,107.42308050527711,106.6875705599106,107.11464396499552,97525200
2012-07-17,107.84224700927734,108.06368802852106,106.41078468215531,107.53381044192857,138860300
2012-07-18,108.64103698730469,108.85457375074517,107.52592737296631,107.58918590441333,113349700
2012-07-19,108.92570495605469,109.28159137394378,108.51446432844544,108.8624343823545,129847300
2012-07-20,107.92919921875,108.47489724977385,107.81057445879944,108.30881051821743,142904500
2012-07-23,106.83781433105469,107.85803564383876,105.84923433598395,106.34748251514021,145210900
2012-07-24,105.92041015625,106.96435643293628,105.20863738041989,106.91690652356455,173301200
2012-07-25,105.94415283203125,106.41866401869687,105.38263405003849,106.14186884338217,129122300
2012-07-26,107.6919937133789,107.92135112555867,106.97230428122185,107.47055266773549,156526500
2012-07-27,109.67701721191406,109.98546576663517,107.66822789785185,108.26137591669583,236768900
2012-07-30,109.67701721191406,110.19899036472731,109.35277213300947,109.55048813929079,106782000
2012-07-31,108.90989685058594,109.82729000427292,108.90989685058594,109.52676986238757,120575900
2012-08-01,108.81497955322266,109.71656406937196,108.66471345592653,109.69283911375967,138293800
2012-08-02,108.06366729736328,108.79917716617355,107.2253533042459,107.99249242646724,199556600
2012-08-03,110.20689392089844,110.43623915177608,108.09527659969709,109.58210465578615,157825000
2012-08-06,110.42040252685547,110.85538004075039,110.37295262854406,110.49949373579061,86326200
2012-08-07,110.97409057617188,111.44860194213635,110.74473315846835,110.86335798305142,109545100
2012-08-08,111.10851287841797,111.23504197568944,110.57071896140295,110.60236028644307,89754700
2012-08-09,111.20337677001953,111.42481770319739,110.83957405544118,110.9502945220301,90291700
2012-08-10,111.38529968261719,111.42484530211385,110.57071060502682,110.75260597355694,99792700
2012-08-13,111.32992553710938,111.38527974039116,110.75258614460726,111.19548010899462,79426900
2012-08-14,111.3458023071289,111.81242151116065,111.01364068116946,111.7412345381712,102379400
2012-08-15,111.47228240966797,111.66209412086425,111.15594162530157,111.22711649163989,71085900
2012-08-16,112.29476928710938,112.42921470173304,111.35363931711832,111.63043444100514,112014200
2012-08-17,112.44500732421875,112.53991918454244,112.19193718781085,112.48455292705164,90813700
2012-08-20,112.45297241210938,112.4766973705646,111.97844910774737,112.286885635294,78255700
2012-08-21,112.11290740966797,113.16475826969699,111.86774143244887,112.72978053545486,105581100
2012-08-22,112.16039276123047,112.34228819066176,111.56724447307242,111.82821910034508,133243500
2012-08-23,111.242919921875,111.89142204967453,111.06892889713293,111.88351775495917,111466400
2012-08-24,111.91515350341797,112.16823576051911,110.8949443150913,110.96611917454115,99481200
2012-08-27,111.93887329101562,112.36594656325944,111.78070292143948,112.21568048849312,68785900
2012-08-28,111.82819366455078,112.17617584527474,111.48812784915332,111.6542025741888,75689600
2012-08-29,111.91515350341797,112.21568566681901,111.60671704484236,111.92306986621877,65421300
2012-08-30,111.10851287841797,111.46439934552647,110.87125121113574,111.43275802048635,96589900
2012-08-31,111.6384048461914,112.16037816808863,111.0057110076158,111.74120899677268,151970400
2012-09-04,111.53557586669922,111.87565374392169,110.82380292200828,111.54348016426073,120226200
2012-09-05,111.44068145751953,111.88356349514889,111.21924043870486,111.58303122634449,100660300
2012-09-06,113.70254516601562,113.71044946337359,112.10499616274953,112.11290046010748,158272500
2012-09-07,114.14542388916016,114.19287380720294,113.78953743621007,113.89234156942636,107272100
2012-09-10,113.49690246582031,114.23241235281525,113.45736891498609,114.03469632813027,86458500
2012-09-11,113.81324005126953,114.1770307299305,113.5364328268575,113.56807414442697,88760000
2012-09-12,114.1928939819336,114.31943516415683,113.80536613673672,114.1928939819336,87640900
2012-09-13,115.93275451660156,116.2886409142895,113.87651529238934,114.17703541587186,225470200
2012-09-14,116.44683837890625,117.13488630760776,116.06721490933468,116.16212681054202,169777000
2012-09-17,116.0513916015625,116.40727799998842,115.7587637057492,116.20956199334876,119427800
2012-09-18,115.9564437866211,116.106709835932,115.66382804909371,115.85363970100596,98326600
2012-09-19,116.01974487304688,116.39145191360828,115.79039962579445,116.09091973588797,128318300
2012-09-20,116.02769470214844,116.09095322005723,115.17355989881652,115.48990075888155,154009800
2012-09-21,115.97919464111328,116.61526588783379,115.93149142071798,116.59141427763613,108737500
2012-09-24,115.80427551269531,116.06665535865886,115.3192725487112,115.40673249736571,95682000
2012-09-25,114.57184600830078,116.27332879902688,114.5400357886363,116.050705789552,133165200
2012-09-26,113.92779541015625,114.57977134040752,113.65746925314363,114.54797325865857,146502200
2012-09-27,115.00125122070312,115.263631085447,114.10280005949383,114.40493665502635,111830300
2012-09-28,114.4685287475586,114.93762656093747,114.06303926800129,114.56393518226638,150696100
2012-10-01,114.77064514160156,115.83605724887092,114.50030673733043,114.90580827771362,135911200
2012-10-02,114.88988494873047,115.40668580675445,114.35717897955409,115.2238194906599,113422200
2012-10-03,115.3590087890625,115.62933507978506,114.5957331291343,115.19999403758145,121283100
2012-10-04,116.18589782714844,116.35285905981142,115.63728665573296,115.79630139752294,124311600
2012-10-05,116.19383239746094,117.0048232690499,115.84399272218548,116.80605182919301,124842100
2012-10-08,115.7962646484375,116.17790233402638,115.5338849483316,115.76446656298978,78415400
2012-10-09,114.6513900756836,115.80426226181226,114.61163335228979,115.70885583130601,148872900
2012-10-10,113.91991424560547,114.7468104297316,113.7688459735796,114.63548674967141,124247500
2012-10-11,113.98352813720703,114.88197918915226,113.95967652804471,114.71500579296665,123601500
2012-10-12,113.60980224609375,114.45259119932754,113.36332760490792,114.06300694663216,124181900
2012-10-15,114.55598449707031,114.67524253608995,113.5144238494696,113.88015659049567,107689100
2012-10-16,115.7167739868164,115.79628741413303,115.01710678102187,115.09660807629284,108815500
2012-10-17,116.24153900146484,116.33695754517794,115.62137306153782,115.79629290429122,128834100
2012-10-18,115.93939971923828,116.495957269013,115.54980336837365,115.93939971923828,148108500
2012-10-19,114.00735473632812,115.73268950219179,113.73702847042435,115.72474301156407,185645200
2012-10-22,114.02328491210938,114.23000290228798,113.12483385977845,113.81655478988135,125578600
2012-10-23,112.44100952148438,112.94986384475509,111.97191190654064,112.79084914349126,192056300
2012-10-24,112.12299346923828,112.98168751675901,111.94807363740746,112.84651226594343,120179400
2012-10-25,112.44898223876953,113.12481004183101,111.76522007705366,112.918092095176,134457400
2012-10-26,112.38536834716797,112.77495257496362,111.62208073843092,112.34561163582994,146023500
2012-10-31,112.38536834716797,112.9260207988211,111.85265025291947,112.7829111964582,103438500
2012-11-01,113.56219482421875,113.7053045564316,112.52063355514979,112.62398653995153,100995600
2012-11-02,112.55233001708984,114.26971804484273,112.43307201462576,114.23790782282231,137702200
2012-11-05,112.78297424316406,113.03739550027022,112.05148431536095,112.38543117164363,98378500
2012-11-06,113.66544342041016,114.11068941804993,113.00552091246422,113.1247789003879,107068100
2012-11-07,111.0893783569336,112.64773958243627,110.5646188672653,112.63184660302477,264304500
2012-11-08,109.7536849975586,111.63804739177212,109.66622503721914,111.07353089648076,181517300
2012-11-09,109.84902954101562,110.86673813968734,109.36402683914523,109.41967652255018,201055300
2012-11-12,109.9365463256836,110.36588743425492,109.69007160298065,110.19096754097222,97677500
2012-11-13,109.55487060546875,110.71570124930719,109.2129895237367,109.3560991490068,123018300
2012-11-14,108.07603454589844,110.06374955305805,107.82955982613858,109.88884179391363,191505000
2012-11-15,107.89313507080078,108.52125961436177,107.47968707914444,108.11575811275898,178128400
2012-11-16,108.42584991455078,108.6405264839602,107.09805804458674,108.05215860678311,239483900
2012-11-19,110.62028503417969,110.63617801421513,108.45765080886696,109.64232081993707,151495800
2012-11-20,110.66800689697266,110.8508732545782,109.78546107437492,110.44538381848385,119807400
2012-11-21,110.87470245361328,110.9701209908592,110.54076790336616,110.76339093686424,81710800
2012-11-23,112.38536834716797,112.42511292646101,111.34379589110978,111.41536282433619,65409200
2012-11-26,112.14688873291016,112.39336346498322,111.46311425100575,111.82884703664635,100124400
2012-11-27,111.57440185546875,112.41719093852414,111.50284703869181,112.03555311699951,128646200
2012-11-28,112.47286224365234,112.5364584425552,110.51694549605247,111.12120644201856,177086500
2012-11-29,112.99764251708984,113.30772563788534,112.40132789001758,112.89428956485945,151085900
2012-11-30,113.02143096923828,113.23610751198625,112.63184672845144,113.01348447952367,136568300
2012-12-03,112.46489715576172,113.63367438921557,112.37743722223634,113.53826796429621,124656300
2012-12-04,112.30587005615234,112.79881937343595,112.00373356772867,112.45693830036419,127512200
2012-12-05,112.504638671875,113.0293982021063,111.60618785181651,112.40127363748347,147300500
2012-12-06,112.88626098632812,112.93396418580528,112.23429704006594,112.40125823823598,103220600
2012-12-07,113.22817993164062,113.45080300128178,112.63981202927623,113.32358635233044,108726400
2012-12-10,113.27587890625,113.54620517612771,113.02144561786136,113.06916095846944,98840700
2012-12-11,114.04710388183594,114.57980988764878,113.689317714594,113.74496740938694,152570400
2012-12-12,114.10277557373047,114.92967172130386,113.94376081675044,114.49237204057258,145880100
2012-12-13,113.40306854248047,114.35716888261636,113.1168372272353,114.03118085902302,135715000
2012-12-14,112.98170471191406,113.36334252488005,112.80678485346147,113.15662457036667,137701700
2012-12-17,114.30950164794922,114.3731099749091,113.24407733643122,113.27588756593508,143238200
2012-12-18,115.58159637451172,115.68496139065441,114.32535959909781,114.49233292270952,177762800
2012-12-19,114.7229232788086,115.74859074165616,114.68317869495337,115.70883402575457,150895400
2012-12-20,115.38287353515625,115.39877865173001,114.4764760032397,114.79451767446872,168487000
2012-12-21,114.33549499511719,115.37643973499154,113.65488620918929,113.83904950207666,245883800
2012-12-24,113.98320770263672,114.15135310912545,113.8550887713447,114.08729364347944,53874600
2012-12-26,113.50275421142578,114.2714554889241,113.18246913968866,114.21539888141933,106947700
2012-12-27,113.35060119628906,113.76698151505595,112.03741300764662,113.53476447997618,167920600
2012-12-28,112.12548828125,113.23849522000327,111.99736938603328,112.6139308784347,148806700
2012-12-31,114.03124237060547,114.15134622514017,111.73315346973276,111.82924877145356,243935200
2013-01-02,116.95384979248047,117.02591208441163,115.88888445650274,116.1931637576648,192059000
2013-01-03,116.68965911865234,117.20212266633438,116.37737683519134,116.89785545302284,144761800
2013-01-04,117.20210266113281,117.39428104049621,116.64159766060537,116.88181758028647,116817700
2013-01-07,116.88182830810547,116.99392931849997,116.44942996937395,116.78574521865126,110002500
2013-01-08,116.54552459716797,116.83378608194309,116.08910548873497,116.67364352775552,121265100
2013-01-09,116.841796875,117.16209422323932,116.61759484027974,116.80175817920826,90745600
2013-01-10,117.77062225341797,117.77862510407428,116.88181710686285,117.4903636452431,130735400
2013-01-11,117.76260375976562,117.82665099269363,117.39426497092914,117.73857077480389,113917300
2013-01-14,117.68254852294922,117.76262590630513,117.25015020177656,117.61848905988315,89567200
2013-01-15,117.76260375976562,117.87470474452611,117.06596486624092,117.13802716685318,93172600
2013-01-16,117.7466049194336,117.93076823464392,117.39428399079266,117.52240291358808,104849500
2013-01-17,118.50725555419922,118.84355846189852,117.82663467222655,118.2670357006742,133833500
2013-01-18,118.77149200439453,118.89961088419165,118.05083246910246,118.48323063389547,169906000
2013-01-22,119.41211700439453,119.41211700439452,118.49127597100525,118.77153459379616,111797300
2013-01-23,119.60424041748047,119.70833853469037,119.1958752330313,119.41207431566386,104596100
2013-01-24,119.63633728027344,120.2208631683159,119.31603991702782,119.42814093964002,146426400
2013-01-25,120.30890655517578,120.30890655517578,119.60426479002179,120.01264227577755,147211600
2013-01-28,120.16473388671875,120.37291786220462,119.7163178949172,120.34088203946128,113357700
2013-01-29,120.63721466064453,120.78935434438819,119.84449262233963,119.92456999844435,105694400
2013-01-30,120.16473388671875,120.86136030530565,120.05262072520351,120.62114050707643,137447700
2013-01-31,119.86851501464844,120.41301429973062,119.78844985555176,120.02065470045217,108975800
2013-02-01,121.10166931152344,121.24579396577666,120.42104808485085,120.62923221369287,131173000
2013-02-04,119.74040222167969,121.12566516571691,119.65232198950444,120.36497891589055,159073600
2013-02-05,120.94953155517578,121.29383749133706,120.34097264572509,120.38902641602041,113912400
2013-02-06,121.03756713867188,121.1176322900918,120.43702352161216,120.52510374083789,138762800
2013-02-07,120.87743377685547,121.18971599266509,119.99663151785799,121.07761499771016,162490000
2013-02-08,121.55006408691406,121.62212640851008,121.0856420953599,121.0856420953599,103133700
2013-02-11,121.52606201171875,121.63014797511896,121.22178253848027,121.50204123415745,73775000
2013-02-12,121.7261962890625,121.95039827177197,121.39789616506229,121.53401792470079,65392700
2013-02-13,121.83026123046875,122.19859997753657,121.48595546563737,121.9743980334395,82322600
2013-02-14,121.94239807128906,122.08653491665697,121.32584865271183,121.4619704289468,80834300
2013-02-15,121.79822540283203,122.18256980872654,121.34982155960704,122.05445093406558,215226500
2013-02-19,122.71106719970703,122.7350879646154,121.83828015979623,122.00642551415483,95105400
2013-02-20,121.1816635131836,122.66300897742579,121.1176040761154,122.62297030199713,160574800
2013-02-21,120.44507598876953,121.24580114137518,120.06073133658576,120.87747441331045,183257000
2013-02-22,121.6220703125,121.6220703125,120.50106065551466,121.0295296548998,106356600
2013-02-25,119.30799102783203,122.3987891364713,119.30799102783203,122.21462585997686,245824800
2013-02-26,120.12476348876953,120.26888811876664,119.09182143474989,119.88454355401426,186596200
2013-02-27,121.63813018798828,121.97443320109676,119.91656421320089,120.02066236657724,150781900
2013-02-28,121.3979263305664,122.40683550345736,121.23778376285121,121.63013122103922,126866000
2013-03-01,121.79822540283203,121.98238864885194,120.43699595930235,120.98148284947888,170634800
2013-03-04,122.44686889648438,122.44686889648438,121.32585875293657,121.51802493863379,99010200
2013-03-05,123.54383850097656,123.87213863981002,123.02337220719066,123.03939012613411,121431900
2013-03-06,123.71202087402344,124.04832393061642,123.4397772879379,123.98426446010899,94469900
2013-03-07,123.93624114990234,124.09638374068975,123.72805700368836,123.87218166996809,86101400
2013-03-08,124.46466827392578,124.63281364439764,123.84010389027655,124.48068619142968,123477800
2013-03-11,124.93704986572266,124.94505271266692,124.21640266195664,124.36854228050628,83746800
2013-03-12,124.65686798095703,124.99318324865075,124.28053845395584,124.8490463884828,105755800
2013-03-13,124.83301544189453,125.00917590922273,124.29653118888342,124.72091443705779,92550900
2013-03-14,125.49761199951172,125.55366860801952,124.84102392527437,125.16130900274247,126329900
2013-03-15,125.33191680908203,125.50081003419412,124.91368455951113,125.34800596895138,138601100
2013-03-18,124.6402587890625,125.17912918015588,124.02095485260881,124.13355445265167,126704300
2013-03-19,124.35066223144531,125.07451474156942,123.53028705352213,124.9056215496748,167567300
2013-03-20,125.21936798095703,125.42847805426935,124.8735184019903,125.08264074774074,113759300
2013-03-21,124.14961242675781,125.1790977320706,123.94050244276497,124.47132198250573,128605000
2013-03-22,125.14688110351562,125.14688110351562,124.44714408031312,124.54366672597122,111163600
2013-03-25,124.62413024902344,125.68579380464165,124.1415659466414,125.47667156175389,151322300
2013-03-26,125.62144470214844,125.65361074545376,125.002140984744,125.13886814554702,86856600
2013-03-27,125.62144470214844,125.66166146060382,124.66434230409567,124.87345226665941,99950600
2013-03-28,126.00753021240234,126.1523081246953,125.26758830633479,125.54104269657904,102932800
2013-04-01,125.50882720947266,126.20051362981097,125.20319461579784,125.94313623041538,99194100
2013-04-02,126.12822723388672,126.44189850885968,125.76628845531549,125.95932165239087,101504300
2013-04-03,124.849365234375,126.29708310216613,124.51961716172903,126.20057266845859,154167400
2013-04-04,125.35602569580078,125.60535241059956,124.73672199384714,125.01017630863086,131885000
2013-04-05,124.79306030273438,124.94587665726162,123.67510288098214,123.81986851847036,159666000
2013-04-08,125.63761901855469,125.64565746672166,124.46335514685937,124.88158762790098,86571200
2013-04-09,126.07182312011719,126.5302720040475,125.45251950008893,125.87075163188733,101922200
2013-04-10,127.61609649658203,127.77695129043362,126.37750108424731,126.40966713404399,135711100
2013-04-11,128.0343475341797,128.45257987740757,127.51155403703585,127.64024279994226,110142500
2013-04-12,127.72064208984375,127.91366290999875,127.01286635612176,127.62411940733362,116359900
2013-04-15,124.76087951660156,127.18178899013031,124.7448026277099,127.07722785016324,217259000
2013-04-16,126.60272216796875,126.66706655113569,125.39629259656999,125.70191307606771,147507800
2013-04-17,124.75286102294922,125.72605294363724,124.08530185415988,125.70191306157072,226834800
2013-04-18,123.9726791381836,124.9941260876929,123.4981532073438,124.96194776589438,167583200
2013-04-19,125.05046081542969,125.10676676085403,123.95663069125247,124.26226348655489,149687600
2013-04-22,125.6053695678711,125.90295152328848,124.46328468032998,125.2916984527889,106553500
2013-04-23,126.90025329589844,127.02089129567007,125.60535225114718,126.23269439482232,166141300
2013-04-24,126.98070526123047,127.31850398210514,126.70723863462737,126.94048849798592,96781200
2013-04-25,127.49543762207031,128.0986522047056,127.15763892848642,127.35065974057316,131060600
2013-04-26,127.27023315429688,127.55977663271335,126.86003940095512,127.3426159557931,95918800
2013-04-29,128.12281799316406,128.40431085216676,127.4150420780748,127.61611366554918,88572800
2013-04-30,128.42840576171875,128.46058408008577,127.56782596810717,128.09865776926907,116010700
2013-05-01,127.30239868164062,128.21124587151573,127.1576330792348,128.1469015129693,138874200
2013-05-02,128.4847412109375,128.59734080623434,127.5035109065928,127.62414894711245,96407600
2013-05-03,129.78768920898438,130.19788311712955,128.50887681021277,129.60270677787284,144202300
2013-05-06,130.11744689941406,130.3024293267287,129.82790331766958,129.88420925388132,66882100
2013-05-07,130.7770233154297,130.81722783278008,130.0290302971182,130.39900758178302,90359200
2013-05-08,131.37216186523438,131.4123786471406,130.55983686945947,130.6322197134274,97419200
2013-05-09,131.00216674804688,131.66167518411783,130.6724063937934,131.31583793875637,106738600
2013-05-10,131.4284210205078,131.54102060629188,130.70455602123778,131.09062226315555,103203000
2013-05-13,131.532958984375,131.75011969339542,130.95388421437622,131.25950462334686,81843200
2013-05-14,132.8922119140625,132.98873460805603,131.6375273440531,131.6375273440531,119000900
2013-05-15,133.60806274414062,133.87347874850622,132.63488300057088,132.67509977803914,120718500
2013-05-16,132.98065185546875,133.80102705839317,132.77958034403648,133.33453967917853,109913600
2013-05-17,134.2675323486328,134.34795360047508,133.29434070360904,133.4712846390679,129801000
2013-05-20,134.2594757080078,134.78226904785964,134.00211053206394,134.13883769935165,85071200
2013-05-21,134.45252990722656,134.9592341680141,133.91365959655715,134.38014709066667,95804200
2013-05-22,133.4551544189453,135.98062394393818,132.8439015487935,134.58920049116907,244031800
2013-05-23,133.06910705566406,133.43908398998258,131.85463969761102,132.03158358718557,211064400
2013-05-24,132.95655822753906,133.01286415589374,131.88685604070866,132.28096072188856,151573900
2013-05-28,133.75279235839844,134.94313245223017,133.3586877175149,134.3479562690978,143679800
2013-05-29,132.88417053222656,133.3506580135087,132.1763947299456,133.04502532208122,160363400
2013-05-30,133.37481689453125,133.98607014829025,132.8842016933442,132.98876285386433,107793800
2013-05-31,131.46058654785156,133.7608457389428,131.20322132669853,133.00481469207278,176850100
2013-06-03,132.18447875976562,132.27295075734753,130.82523273893304,131.76624638279324,168390700
2013-06-04,131.5490264892578,132.78763389873174,130.88146758433408,132.25680215181436,157631500
2013-06-05,129.70729064941406,131.43650176020824,129.59469102739638,131.17108573564403,211737800
2013-06-06,130.8815460205078,130.88959674031793,128.8869188253592,129.65098858855688,200225500
2013-06-07,132.54635620117188,132.66699421126447,131.211238284796,131.78228683490985,188337800
2013-06-10,132.54635620117188,133.02892051397467,132.20050678485245,132.9565377079191,105667100
2013-06-11,131.17906188964844,132.33722351245643,130.8895184158386,131.33991664789139,159505400
2013-06-12,130.09332275390625,132.21663831908492,129.97268470514916,132.07991110634813,177361500
2013-06-13,132.07183837890625,132.3050759701076,129.73136266104197,130.02090617533892,163587800
2013-06-14,131.24346923828125,132.44186057842236,131.02632071272075,131.9271176934001,141197500
2013-06-17,132.25682067871094,132.8841629138817,131.2755905626883,132.13617038891158,136295600
2013-06-18,133.3024444580078,133.5035160762652,132.32121397911666,132.3292524257694,114695600
2013-06-19,131.46058654785156,133.42304698293512,131.4042928914008,133.18980936775162,206149500
2013-06-20,128.2032470703125,131.47669860446783,127.86544825548103,130.18179701139564,321255900
2013-06-21,128.61480712890625,129.17269085511273,127.32113473980966,129.07566974401146,271956800
2013-06-24,126.98958587646484,128.097284305656,125.91422369407614,127.27258046980873,222329000
2013-06-25,128.2105255126953,129.44759392706672,127.28069470401944,128.1377473479763,162262200
2013-06-26,129.47988891601562,129.77096447000386,128.76028717662376,129.26157916618212,134848000
2013-06-27,130.2399444580078,130.8382699685165,130.13483005197168,130.25611875217604,129483700
2013-06-28,129.706298828125,130.49866648887388,129.25351730769705,129.87609806697102,160402900
2013-07-01,130.46636962890625,131.37193294316532,130.23997880034148,130.38551047411534,131954800
2013-07-02,130.34506225585938,131.22637008170162,129.7709920029789,130.2722840988943,154863700
2013-07-03,130.401611328125,130.7978012236598,129.54455905449709,129.7547754662312,75216400
2013-07-05,131.80853271484375,131.85704326543544,130.41783935680832,131.36383210546504,122416900
2013-07-08,132.56053161621094,132.91629226659788,131.85710363582317,132.48776575700776,108092500
